GHCU	Echinogammarus berilloni
GHCV	Marinogammarus marinus
GHCW	Marinogammarus marinus
GHCX	Gammarus fossarum
GHCY	Gammarus fossarum
GHCZ	Gammarus fossarum
GHDA	Gammarus fossarum
GHDB	Gammarus fossarum
GHDC	Gammarus fossarum
GHDD	Desmophyllum pertusum
GHDE	Podosphaera pannosa
GHDF	Phloeomyzus passerinii
GHDG	Dunaliella salina
GHDH	Malpighia emarginata
GHDI	Apostichopus japonicus
GHDJ	Metapenaeus bennettae
GHDK	Laupala cerasina
GHDL	Paraescarpia echinospica
GHDM	Paraescarpia echinospica
GHDN	Hypsignathus monstrosus
GHDO	Rousettus aegyptiacus
GHDP	Larimichthys crocea
GHDQ	Macrobrachium tolmerum
GHDR	Oratosquilla oratoria
GHDS	Thuja koraiensis
GHDT	Macrobrachium australiense
GHDU	Macrobrachium koombooloomba
GHDV	Raffaelea quercus-mongolicae
GHDW	Macrobrachium novaehollandiae
GHDX	Echinochloa colona
GHDY	Taraxacum coreanum
GHDZ	Batrachuperus yenyuanensis
GHEA	Pleurotus djamor
GHEB	Undaria pinnatifida
GHEC	Erysiphe pisi
GHED	Saccharina japonica
GHEE	Tokudaia osimensis
GHEF	Podosphaera xanthii
GHEG	Haemulon carbonarium
GHEH	Thermobia domestica
GHEI	sponge metagenome
GHEJ	Davidia involucrata
GHEK	Entodinium caudatum
GHEL	Camellia sinensis
GHEM	Prototheca zopfii
GHEN	Paralichthys olivaceus
GHEO	Davidia involucrata
GHEP	Davidia involucrata
GHEQ	Davidia involucrata
GHER	Davidia involucrata
GHES	Davidia involucrata
GHET	Davidia involucrata
GHEU	Coenosia sp. anthr013
GHEV	Boehmeria nivea
GHEW	Dryopteris erythrosora
GHEX	Pollenia sp. poln016
GHEY	Gymnoprosopa sp. milt015
GHEZ	Fannia canicularis
GHFA	Scathophaga stercoraria
GHFB	Bathyplectes anurus
GHFC	Neolepas marisindica
GHFE	Schoenomyza sp. heca017
GHFF	Cordilura sp. cordr014
GCUV	Chlorella sorokiniana
GCUX	Chrysura radians
GCUY	Chrysura cuprea
GCVB	Brachyserphus parvulus
GCVC	Allodynerus rossii
GCVD	Clusia lateralis
GCVE	Suaeda fruticosa
GCVF	Thalassiosira rotula
GCVG	Macrobrachium nipponense
GCVH	Conus lenavati
GCVI	Palythoa variabilis
GCVM	Conus tribblei
GCVN	Citrus trifoliata
GCVO	Pardosa pseudoannulata
GCVP	Zymoseptoria brevis
GCVQ	Pimephales promelas
GCVR	Senna alexandrina
GCVS	Pardosa pseudoannulata
GCVT	Pardosa pseudoannulata
GCVU	Chrysomphalus aonidum
GCVV	Empoasca fabae
GCVW	Nabicula subcoleoptrata
GCVX	Epiphyas postvittana
GCVY	Penaeus vannamei
GCVZ	Alydus pilosus
GCWA	Aphelonotus fraterculus
GCWB	Columbicola columbae
GCWC	Boisea trivittata
GCWD	Campanulotes compar
GCWE	Arilus cristatus
GCWF	Bruchomorpha oculata
GCWG	Anasa tristis
GCWH	Hoplitocoris sp. AD-2014
GCWI	Enchenopa latipes
GCWJ	Lachesilla contraforcepeta
GCWK	Belostoma flumineum
GCWL	Piezosternum calidum
GCWM	Geocoris sp. AD-2014
GCWN	Craspedorrhynchus sp. AD-2014
GCWO	Aphalara polygoni
GCWP	Dalbulus maidis
GCWQ	Cyrpoptus belfragei
GCWR	Acrosternum hilare
GCWS	Ceratocombus sp. AD-2014
GCWT	Agallia constricta
GCWU	Aclerda sp. AD-2014
GCWV	Dactylopius confusus
GCWW	Coccus sp. AD-2014
GCWX	Llanquihuea pilosa
GCWY	Echmepteryx hageni
GCWZ	Ceroplastes cirripediformis
GCXA	Corimelaena lateralis
GCXB	Heteropsylla cubana
GCXC	Acanalonia conica
GCXD	Geomydoecus ewingi
GCXE	Buenoa margaritacea
GCXF	Lopidea amorphae
GCXG	Hespenedra chilensis
GCXH	Ischnodemus falicus
GCXI	Gelastocoris oculatus
GCXJ	Acutaspis umbonifera
GCXK	Chauliops fallax
GCXL	Jalysus sp. AD-2014
GCXM	Lygus lineolaris
GCXN	Mapuchea sp. AD-2014
GCXO	Ladella sp. AD-2014
GCXQ	Macrohomotoma gladiata
GCXR	Largus californicus
GCXS	Mesovelia mulsanti
GCXT	Orothrips kelloggi
GCXU	Pagasa sp. AD-2014
GCXV	Megacopta cribraria
GCXW	Holdgatiella chepuensis
GCXX	Largus californicus
GCXY	Oncopeltus fasciatus
GCXZ	Idiosystatus acutiusculus
GCYA	Limnoporus canaliculatus
GCYB	Lygaeus turcicus
GCYC	Pachypsylla celtidismamma
GCYD	Ptycta johnsoni
GCYE	Scutelleridae sp. AD-2014
GCYF	Nessorhinus gibberulus
GCYG	Chondrodire chilensis
GCYH	Phylloscelis atra
GCYI	Phymata pennsylvanica
GCYJ	Prosapia bicincta
GCYK	Reuteroscopus ornatus
GCYL	Orius insidiosus
GCYM	Mezira granulata
GCYN	Anoplogonius nigricollis
GCYP	Rhagovelia obesa
GCYQ	Phlaeothripidae sp. AD-2014
GCYR	Frankliniella occidentalis
GCYS	Chalcocoris rutilans
GCYT	Trionymus caricis
GCYV	Megatibicen dorsatus
GCYW	Psyllopsis fraxinicola
GCYX	Trioza urticae
GCYY	Tuberolachnus salignus
GCYZ	Trichocorixa calva
GCZA	Philaenus spumarius
GCZB	Sehirus cinctus
GCZC	Uroleucon ambrosiae
GCZD	Vidanoana flavomaculata
GCZE	Melanoliarus placitus
GCZF	Ponana quadralaba
GCZG	Peloridium pomponorum
GCZH	Prociphilus tessellatus
GCZI	Schizaphis graminum
GCZJ	Unaspis euonymi
GCZK	Stictocephala bisonia
GCZL	Nicotiana attenuata
GCZM	Cycadothrips chadwicki
GCZN	Abies pinsapo
GCZO	Picea glauca
GCZP	Bryum argenteum var. argenteum
GCZQ	Poa infirma
GCZR	Poa supina
GCZS	Paracentrotus lividus
GCZT	Aedes albopictus
GCZU	Sinningia speciosa
GCZV	Senna alexandrina
GCZW	Bemisia tabaci
GCZX	Saccharum hybrid cultivar
GCZY	Poa annua
GCZZ	Schmidtea mediterranea
GDAA	insect metagenome
GDAB	Gentiana rigescens
GDAC	Euprymna scolopes
GDAD	Pseudonaja textilis
GDAE	Haementeria vizottoi
GDAF	Perinereis aibuhitensis
GDAG	Schmidtea mediterranea
GDAH	Ammopiptanthus mongolicus
GDAI	Tabanus bromius
GDAJ	Euphrynichus bacillifer
GDAK	Chelifer cancroides
GDAL	Echiniscus testudo
GDAM	Halicryptus spinulosus
GDAN	Pycnophyes kielensis
GDAO	Phalangium opilio
GDAP	Gluvia dorsalis
GDAQ	Mastigoproctus giganteus
GDAR	Dendroctonus ponderosae
GDAS	Haliotis discus hannai
GDAT	Lolium perenne
GDAU	Isatis tinctoria
GDAV	Musca domestica
GDAW	Lygus lineolaris
GDAX	Carya cathayensis
GDAY	Agkistrodon contortrix contortrix
GDAZ	Agkistrodon piscivorus conanti
GDBA	Boiga irregularis
GDBB	Crotalus adamanteus
GDBC	Crotalus horridus
GDBD	Crotalus horridus
GDBE	Hypsiglena sp. JMG-2014
GDBF	Micrurus fulvius
GDBG	Streblospio benedicti
GDBH	Micrurus tener
GDBI	Sistrurus tergeminus
GDBJ	Sistrurus miliarius barbouri
GDBK	Arachis stenosperma
GDBL	Gerbera hybrid cultivar
GDBM	Synchytrium endobioticum
GDBN	Brachyptera vera
GDBO	Incisitermes marginipennis
GDBP	Protonemura ausonia
GDBQ	Comicus calcaris
GDBR	Phaeophilacris bredoides
GDBS	Ergaula capucina
GDBT	Stagmatoptera biocellata
GDBU	Trachyaretaon brueckneri
GDBV	Mantophasma sp. AD-2014
GDBW	Tropidacris collaris
GDBX	Rhagadochir virgo
GDBY	Ptilocerembia catherinae
GDBZ	Apteroperla tikumana
GDCA	Catara rugosicollis
GDCB	Proreus simulans
GDCC	Sipyloidea biplagiata
GDCD	Diapherodes gigantea
GDCE	Agamemnon cornutus
GDCF	Aularches miliaris
GDCG	Symploce sp. AD-2014
GDCH	Phyllocrania paradoxa
GDCI	Nauphoeta cinerea
GDCJ	Sundablatta sexpunctata
GDCK	Antipaluria urichi
GDCL	Brunneria borealis
GDCN	Lymantria dispar
GDCO	Halyomorpha halys
GDCQ	Nemoura sp. AD-2014
GDCR	Blattella germanica
GDCS	Diplatys sp. AD-2014
GDCT	Creoxylus spinosus
GDCU	Hemimerus sp. AD-2014
GDCV	Amphiprion bicinctus
GDCY	endophyte metagenome
GDDC	Leptocera erythrocera
GDDE	Stilpon pauciseta
GDDH	Braula coeca
GDDL	Sebastes caurinus
GDDM	Lymantria dispar
GDDN	Arachis hypogaea
GDDO	Lithobates catesbeianus
GDDQ	Matsumuraiella radiopicta
GDDR	Corixa punctata
GDDS	Stimulopalpus japonicus
GDDT	Mesopsocus unipunctatus
GDDU	Peripsocus phaeopterus
GDDV	Tropaeolum majus
GDDW	Corythucha ciliata
GDDX	Amphipsocus japonicus
GDDY	Graphopsocus cruciatus
GDDZ	Hemipsocus chloroticus
GDEA	Cerobasis guestfalica
GDEB	Daktulosphaira vitifoliae
GDEC	Ischnoptera deropeltiformis
GDED	Diplonychus rusticus
GDEE	Mecopoda elongata
GDEF	Graphocephala fennahi
GDEG	Hydrometra stagnorum
GDEH	Notonecta glauca
GDEI	Haematomyzus elephantis
GDEJ	Echinophthirius horridus
GDEK	Cimex lectularius
GDEL	Lachesilla abiesicola
GDEM	Xenophyes metoponcus
GDEN	Aphrophora alni
GDEO	Ulopa reticulata
GDEP	Dictyophara europaea
GDEQ	Aphelocheirus aestivalis
GDER	Saldula saltatoria
GDES	Plea minutissima
GDET	Bertkauia sp. AD-2014
GDEU	Heterocaecilius solocipennis
GDEV	Longivalvus nubilus
GDEW	Ilyocoris cimicoides
GDEX	Tachycixius pilosus
GDEY	Aaroniella sp. AD-2014
GDEZ	Arocatus melanocephalus
GDFA	Metatropis rufescens
GDFB	Valenzuela badiostigma
GDFC	Neoblaste papillosa
GDFD	Aradus betulae
GDFE	Caliscelis bonellii
GDFF	Centrotus cornutus
GDFG	Badonnelia titei
GDFH	Metcalfa pruinosa
GDFI	Pyrrhocoris apterus
GDFJ	Lygaeus equestris
GDFK	Embidopsocus sp. AD-2014
GDFL	Elipsocus kuriliensis
GDFM	Franklinothrips vespiformis
GDFN	Diaphorina citri
GDFO	Aquarius paludum
GDFP	Glycaspis brimblecombei
GDFQ	Brassica napus
GDFR	Austrofundulus limnaeus
GDFS	Polistes fuscatus
GDFT	Nypa fruticans
GDFU	Hevea brasiliensis
GDFV	Neomysis awatschensis
GDFW	Tigriopus kingsejongensis
GDFX	Corollospora maritima
GDFY	Aethionema arabicum
GDFZ	Cleome violacea
GDGA	Capparis spinosa
GDGB	Koeberlinia spinosa
GDGC	Batis maritima
GDGD	Gyrostemon ramulosus
GDGE	Reseda odorata
GDGF	Limnanthes douglasii
GDGG	Akania bidwillii
GDGH	Zenia insignis
GDGI	Aethionema arabicum
GDGJ	Pentadiplandra brazzeana
GDGK	Emblingia calceoliflora
GDGL	Moringa oleifera
GDGM	Ptychodera flava
GDGN	Amyelois transitella
GDGO	Austrofundulus limnaeus
GDGP	Oryzias melastigma
GDGQ	Austrofundulus limnaeus
GDGR	Austrofundulus limnaeus
GDGS	Austrofundulus limnaeus
GDGT	Austrofundulus limnaeus
GDGU	Nicotiana tabacum
GDGV	Austrofundulus limnaeus
GDGW	Austrofundulus limnaeus
GDGX	Austrofundulus limnaeus
GDGY	Austrofundulus limnaeus
GDGZ	Austrofundulus limnaeus
GDHA	Austrofundulus limnaeus
GDHB	Hevea brasiliensis
GDHC	Lygus hesperus
GDHD	Cymbidium faberi
GDHE	Phalaenopsis equestris
GDHF	Bactrocera latifrons
GDHG	Austrofundulus limnaeus
GDHH	Austrofundulus limnaeus
GDHI	Austrofundulus limnaeus
GDHJ	Phalaenopsis equestris
GDHK	Equus caballus
GDHM	Phalaenopsis equestris
GDHO	Phalaenopsis equestris
GDHP	Austrofundulus limnaeus
GDHQ	Polistes metricus
GDHR	Luffa aegyptiaca
GDHS	Austrofundulus limnaeus
GDHT	Austrofundulus limnaeus
GDHU	Austrofundulus limnaeus
GDHV	Austrofundulus limnaeus
GDHW	Austrofundulus limnaeus
GDHX	Austrofundulus limnaeus
GDHY	Austrofundulus limnaeus
GDHZ	Austrofundulus limnaeus
GDIA	Rapana venosa
GDIB	Austrofundulus limnaeus
GDIC	Ornithodoros turicata
GDID	Trepomonas sp. PC1
GDIE	Ornithodoros turicata
GDIF	Acropora hyacinthus
GDIG	Trichosanthes kirilowii
GDIH	Austrofundulus limnaeus
GDII	Austrofundulus limnaeus
GDIJ	Silene conica
GDIK	Pseudocercospora eumusae
GDIL	Cucumis sativus
GDIM	Stomoxys calcitrans
GDIN	Pseudocercospora musae
GDIO	Locusta migratoria manilensis
GDIP	Daphnia magna
GDIQ	Daphnia magna
GDIR	Silene conica
GDIS	Silene conica
GDIT	Silene conica
GDIU	Austrofundulus limnaeus
GDIV	Silene conica
GDIW	Silene conica
GDIX	Silene conica
GDIY	Silene conica
GDIZ	Silene conica
GDJA	Silene conica
GDJB	Silene conica
GDJC	Silene conica
GDJD	Silene conica
GDJE	Silene conica
GDJF	Silene conica
GDJG	Silene conica
GDJH	Silene conica
GDJI	Silene conica
GDJJ	Silene conica
GDJK	Silene conica
GDJL	Silene macrodonta
GDJM	Cotesia rubecula
GDJN	Ascochyta rabiei
GDJO	Cotesia glomerata
GDJP	Cotesia rubecula bracovirus
GDJQ	Cotesia glomerata bracovirus
GDJR	Euglena gracilis
GDJS	Bubalus bubalis
GDJT	Pisum sativum
GDJU	Pisum sativum
GDJV	Pisum sativum
GDJW	Pisum sativum
GDJX	Anthurium amnicola
GDJY	Lingula anatina
GDJZ	Pisum sativum
GDKA	Rhynchophorus ferrugineus
GDKB	Cydia pomonella
GDKC	Ficus carica
GDKD	Cuscuta reflexa
GDKE	Cuscuta gronovii
GDKF	Auxenochlorella protothecoides
GDKG	Bixa orellana
GDKH	Voromonas pontica
GDKI	Alphamonas edax
GDKJ	Colpodella angusta
GDKK	Colpodella angusta
GDKL	Salvia pomifera
GDKM	Oryza sativa Indica Group
GDKN	Arachis hypogaea
GDKO	Marmota monax
GDKP	Oncorhynchus mykiss
GDKQ	Nicrophorus vespilloides
GDKR	Trichobilharzia regenti
GDKS	Anopheles sinensis
GDKT	Vigna unguiculata subsp. sesquipedalis
GDKU	Thamnophis sirtalis
GDKV	Pseudagkistrodon rudis
GDKW	Rhodnius neglectus
GDKX	Choanocystis sp. FB-2015
GDKY	Asellus aquaticus
GDLA	Larinus minutus
GDLB	Melinopterus prodromus
GDLD	Pharaxonotha floridana
GDLE	Mimemodes sp. AD-2015
GDLF	Calosoma frigidum
GDLG	Byturus ochraceus
GDLH	Cybister lateralimarginalis
GDLI	Hypocaccus fitchi
GDLJ	Anorus arizonicus
GDLL	Pentodon sp. AD-2015
GDLM	Porrostoma sp. AD-2015
GDLN	Trox sp. AD-2015
GDLO	Inopeplus dimidiatus
GDLP	Paragymnomerus spiricornis
GDLQ	Mystrophorus formicaeformis
GDLS	Hypothenemus hampei
GDLT	Tectona grandis
GDLV	Crocinae sp. AD-2015
GDMA	Neomida bicornis
GDMB	Litargus sp. AD-2015
GDMC	Metacerylon minutum
GDMD	Anthocomus equestris
GDME	Biphyllus sp. AD-2015
GDMG	Ptilinus pectinicornis
GDMH	Cicindela hybrida
GDMI	Byrrhus pilula
GDMJ	Hydroscapha redfordi
GDML	Anoplotrupes stercorosus
GDMM	Cis boleti
GDMN	Rigidoporus microporus
GDMO	Scraptia sp. AD-2015
GDMP	Macrohyliota militaris
GDMQ	Sitophilus zeamais
GDMR	Mordella sp. AD-2015
GDMS	Odontotaenius disjunctus
GDMT	Spercheus emarginatus
GDMU	Serangium maculigerum
GDMV	Donacia marginata
GDMW	Haliplus fluviatilis
GDMX	Atomaria fuscata
GDMY	Dryops sp. AD-2015
GDNA	Noterus clavicornis
GDNB	Dineutus sp. AD-2015
GDNC	Anteon gaullei
GDND	Colpopyga flavipes
GDNE	Onthophagus similis
GDNF	Euparius marmoreus
GDNG	Trochalus sp. AD-2015
GDNH	Sinaspidytes wrasei
GDNI	Camenta innocua
GDNJ	Heterochelus sp. AD-2015
GDNK	Carpophilus melanopterus
GDNL	Diaprepes abbreviatus
GDNM	Xylobiops basilaris
GDNN	Pempsamacra sp. AD-2015
GDNO	Hybosorus sp. AD-2015
GDNP	Curculio sp. AD-2015
GDNQ	Eulasia bombylius
GDNR	Oxoplatypus quadridentatus
GDNS	Orchesia sp. AD-2015
GDNT	Adoretus sp. AD-2015
GDNV	Glaresis sp. AD-2015
GDNW	Cucujus clavipes
GDNY	Anomala sp. AD-2015
GDNZ	Neandra brunnea
GDOA	Astenopholis sp. AD-2015
GDOB	Macratria sp. AD-2015
GDOC	Agrilus planipennis
GDOD	Cetonia aurata pisana
GDOE	Agnesiotis pilosula
GDOF	Alurnus ornatus
GDOG	Bitoma cylindrica
GDOJ	Elateroides flabellicornis
GDOK	Oedemera nobilis
GDOL	Oiceoptoma thoracicum
GDOM	Trixagus carinifrons
GDON	Nedyus quadrimaculatus
GDOO	Uleiota planata
GDOP	Melittomma sp. AD-2015
GDOQ	Micromalthus debilis
GDOR	Clambus nigriclavis
GDOS	Laricobius nigrinus
GDOT	Aromia moschata
GDOU	Heterocerus fenestratus
GDOV	Melanotus villosus
GDOW	Harmonia axyridis
GDOX	Ocypus brunnipes
GDOY	Sinodendron cylindricum
GDOZ	Lamprohiza splendidula
GDPA	Helophorus nanus
GDPB	Rhagonycha fulva
GDPC	Thanasimus formicarius
GDPD	Drilus concolor
GDPE	Hydrochus megaphallus
GDPF	Megasternum obscurum
GDPG	Hallomenus binotatus
GDPH	Microcara testacea
GDPI	Elaphrus aureus
GDPJ	Serica brunnea
GDPK	Rhamnusium bicolor
GDPL	Oreina cacaliae
GDPM	Acrotrichis sp. AD-2015
GDPN	Hydraena subimpressa
GDPO	Ips typographus
GDPP	Ptosima undecimmaculata
GDPQ	Lagria hirta
GDPR	Hydrochara caraboides
GDPS	Clinidium baldufi
GDPT	Lilioceris merdigera
GDPU	Macrosiagon limbatum
GDPV	Arrhenodes minutus
GDPW	Pycnomerus sp. AD-2015
GDPY	Lymexylon navale
GDPZ	Placonotus sp. AD-2015
GDQA	Sandalus niger
GDQB	Notolioon sp. AD-2015
GDQC	Stethorus sp. AD-2015
GDQD	Pinus monticola
GDQE	Pinus flexilis
GDQF	Erigeron breviscapus
GDQG	Oncorhynchus kisutch
GDQH	Danio rerio
GDQI	Casuarina equisetifolia
GDQJ	Mesocricetus auratus
GDQK	Casuarina equisetifolia
GDQL	Casuarina equisetifolia
GDQM	Casuarina equisetifolia
GDQN	Pectinophora gossypiella
GDQO	Aethionema carneum
GDQP	Aegypius monachus
GDQQ	Danio rerio
GDQR	Pinus albicaulis
GDQS	Clarias magur
GDQT	Clarias magur
GDQU	Micropterus dolomieu
GDQV	Arachnocampa luminosa
GDQW	Panax ginseng
GDQX	Chanos chanos
GDQY	Schistosoma mansoni
GDQZ	Amauroascus mutatus
GDRA	Amauroascus niger
GDRB	Byssoonygena ceratinophila
GDRC	Chrysosporium queenslandicum
GDRD	Rotaria socialis
GDRE	Rotaria magnacalcarata
GDRF	Ophiophagus hannah
GDRG	Physarum polycephalum
GDRH	Rotaria sordida
GDRI	Aethionema grandiflorum
GDRJ	Rorida droserifolia
GDRK	Rotaria tardigrada
GDRL	Bufotes viridis
GDRM	Limacina antarctica
GDRN	Scylla olivacea
GDRO	Clarias magur
GDRP	Bactrocera dorsalis
GDRS	Stenopsychodes sp. AD-2015
GDRV	Palaeagapetus nearcticus
GDRW	Priapulus caudatus
GDRX	Moriera spinosa
GDRY	Contacyphon laevipennis
GDRZ	Leucaena leucocephala
GDSA	Leucaena leucocephala
GDSC	Psychomyia flavida
GDSG	Nectopsyche candida
GDSM	Helicopsyche borealis
GDTB	Plectrocnemia sp. AD-2015
GDTC	Ptilostomis semifasciata
GDTJ	Triticum aestivum
GDTK	Penaeus vannamei
GDTL	Pisum sativum
GDTM	Pisum sativum
GDTQ	Bacillus rossius
GDTS	Pielomastax soochowensis
GDTT	Haplotropis brunneriana
GDTV	Galloisiana sinensis
GDUD	Phaneroptera falcata
GDUF	Arctopsyche palpata
GDUG	Coptotermes sp. AD-2015
GDUH	insect metagenome
GDUI	Schistosoma mansoni
GDUJ	Talitrus saltator
GDUK	Rhizopus oryzae
GDUL	Olea europaea
GDUN	Aedes aegypti
GDUO	Mantoida sp. AD-2015
GDUS	Heteropteryx dilatata
GDUU	insect gut metagenome
GDUV	Penaeus vannamei
GDUW	Pachyphasma brandbergense
GDUY	Grylloblattina djakonovi
GDVA	Reticulitermes santonensis
GDVD	Eurycantha calcarata
GDVE	Neonetus sp. AD-2015
GDVF	Achrioptera fallax
GDVG	Clitarchus hookeri
GDVH	Hemiandrus sp. AD-2015
GDVJ	Neohirasea fruhstorferi
GDVK	Hemideina thoracica
GDVL	Spinotectarchus acornutus
GDVN	Acheta domesticus
GDVQ	Therea bernhardti
GDVR	Monistria consobrina
GDVS	Propsednura eyrei
GDVT	Poekilocerus pictus
GDVU	Tyrannophasma gladiator
GDVV	Omura congrua
GDVW	Parapetasia femorata
GDVX	Stenopelmatus sp. AD-2015
GDVZ	Myrmecophilus sp. AD-2015
GDWB	Zubovskya sp. AD-2015
GDWC	Xya japonica
GDWD	Grylloblattella sp. AD-2015
GDWG	Cyphoderris sp. AD-2015
GDWI	Galloisiana nipponensis
GDWJ	Polyphaga aegyptiaca
GDWL	Orxines xiphias
GDWM	Oreophoetes peruana
GDWN	Megacrania phelaus
GDWQ	Panchlora nivea
GDWT	Methana parva
GDWU	Supella longipalpa
GDWV	Tryonicus parvus
GDWW	Asiablatta kyotensis
GDWZ	Abrosoma johorense
GDXB	Carausius morosus
GDXC	Pseudophasma velutinum
GDXD	Phymateus viridipes
GDXF	Libethra strigiventris
GDXG	Princisia vanwaerebeki
GDXL	Epidares nolimetangere
GDXM	Metriophasma diocles
GDXN	Zonocerus variegatus
GDXP	Shelfordella lateralis
GDXR	Ramulus artemis
GDXT	Monistria discrepans
GDXV	Dictyophorus griseus
GDXW	Striatophasma naukluftense
GDXX	Stenoscepa sp. AD-2015
GDYB	Nocticola sp. AD-2015
GDYC	Episymploce sundaica
GDYD	Tivia sp. AD-2015
GDYE	Ellipsidion sp. AD-2015
GDYG	Diploptera punctata
GDYH	Spathomorpha lancettifer
GDYI	Paranisacantha sp. AD-2015
GDYJ	Balta vilis
GDYK	Loboptera decipiens
GDYL	Austrophasmatidae sp. AD-2015
GDYM	Systella rafflesii
GDYN	Anostostoma australasiae
GDYP	Ectobius sylvestris
GDYR	Antongilia madagassa
GDYS	Eurycotis floridana
GDYW	Austrophasmatidae sp. AD-2015
GDYX	Atractomorpha sp. AD-2015
GDYY	Agathemera crassa
GDYZ	Dictyophorus spumans
GDZB	Zonocerus elegans
GDZD	Cariblatta sp. AD-2015
GDZE	Nyctibora sp. AD-2015
GDZF	Eucorydia yasumatsui
GDZG	Psedna nana
GDZH	Deropeltis erythrocephala
GDZI	Paratemnopteryx couloniana
GDZJ	Gyna lurida
GDZM	Extatosoma tiaratum
GDZN	Orestes mouhotii
GDZO	Dimorphodes sp. AD-2015
GDZP	Xenophasmina simile
GDZR	Medauroidea extradentata
GDZT	Mantophasma sp. AD-2015
GDZU	Dipsastraea lizardensis
GDZV	Ctenactis echinata
GDZW	Solanum chacoense
GDZX	Solanum chacoense
GDZY	Euthlastoblatta diaphana
GDZZ	Lobopterella dimidiatipes
GEAA	Anallacta methanoides
GEAB	Psammomys obesus
GEAC	Gevuina avellana
GEAD	Pseudosermyle phalangiphora
GEAE	Labeo catla
GEAF	Palpares libelluloides
GEAH	Chrysis phryne
GEAI	Cleptes semiauratus
GEAJ	Xenos vesparum
GEAK	Hedychridium monochroum
GEAM	Cleptes semiauratus
GEAN	Eurytemora affinis
GEAP	Glyphomerus stigma
GEAQ	Podagrionini sp. AD-2015
GEAT	Hedychridium monochroum
GEAU	Haliotis tuberculata
GEAW	Parvoraphidia microstigma
GEAX	Leucoptera coffeella
GEAY	Hyposmocoma kahamanoa
GEAZ	Craterostigmus tasmanianus
GEBA	Palpares libelluloides
GEBC	Parvoraphidia microstigma
GEBD	Chrysis phryne
GEBE	Rutilus rutilus
GEBF	Heterocephalus glaber
GEBG	Homarus americanus
GEBH	Poa pratensis
GEBI	Xenos vesparum
GEBJ	Casuarina equisetifolia
GEBK	Ambystoma mexicanum
GEBL	Heliothis virescens
GEBM	Trichinella nativa
GEBN	Trichinella spiralis
GEBO	Trichinella britovi
GEBP	Trichinella pseudospiralis
GEBQ	Graphocephala atropunctata
GEBR	Trichinella pseudospiralis
GEBS	Trichinella pseudospiralis
GEBT	Trichinella nelsoni
GEBU	Trichinella sp. T6
GEBV	Trichinella murrelli
GEBW	Trichinella papuae
GEBX	Trichinella zimbabwensis
GEBY	Trichinella sp. T8
GEBZ	Trichinella sp. T9
GECA	Trichinella patagoniensis
GECB	Peribolaster folliculatus
GECC	Psathyrometra fragilis
GECD	Arbacia punctulata
GECE	Abyssocucumis albatrossi
GECF	Rousettus aegyptiacus
GECG	Halocafeteria seosinensis
GECH	Pharyngomonas kirbyi
GECI	Crassostrea gigas
GECJ	Trichinella pseudospiralis
GECK	Rhodnius prolixus
GECL	Triatoma dimidiata
GECM	Drosophila montana
GECN	Diachasma alloeum
GECO	Pinus patula
GECP	Crotalus simus
GECQ	Murgantia histrionica
GECR	Zea mays
GECS	Zea mays
GECT	Pteromalus puparum
GECU	Homalodisca liturata
GECV	Microhyla fissipes
GECX	Catostomus commersonii
GECZ	Cuerna arida
GEDA	Coregonus maraena
GEDB	Polistes dominula
GEDC	Clastoptera arizonana
GEDD	Nicotiana attenuata
GEDE	Miscanthus lutarioriparius
GEDF	Astacus astacus
GEDG	Solanum chacoense
GEDH	Phyllostachys praecox
GEDJ	Haliotis discus hannai
GEDK	Neodiprion lecontei
GEDL	Triticum polonicum
GEDM	Neodiprion lecontei
GEDN	Sarcophilus harrisii
GEDO	Conogethes punctiferalis
GEDP	Triticum polonicum
GEDQ	Triticum polonicum
GEDR	Bothrops atrox
GEDS	Paracentrotus lividus
GEDT	Triticum polonicum
GEDU	Jatropha curcas
GEDV	Rhipicephalus appendiculatus
GEDW	Watasenia scintillans
GEDX	Watasenia scintillans
GEDY	Halyomorpha halys
GEDZ	Watasenia scintillans
GEEA	Bactrocera dorsalis
GEEB	Senna alexandrina
GEEC	Mangifera indica
GEED	Hibiscus cannabinus
GEEE	Schistocephalus solidus
GEEF	Leptinotarsa decemlineata
GEEG	Monocercomonoides exilis
GEEH	Hieracium piloselloides subsp. praealtum
GEEI	Acrostichum aureum
GEEJ	Acrostichum speciosum
GEEK	Ceratopteris thalictroides
GEEL	Monocercomonoides exilis
GEEM	Trichoplusia ni
GEEN	Rhodotorula toruloides
GEEO	Aureobasidium melanogenum
GEEP	Penaeus monodon
GEEQ	Oxybasis rubra
GEER	Camellia reticulata
GEES	Neodiprion lecontei
GEET	Physalis peruviana
GEEU	Ettlia oleoabundans
GEEV	Cryptocaryon irritans
GEEW	Mytilus edulis
GEEX	Amblyomma sculptum
GEEY	Cephus cinctus
GEEZ	Rhipicephalus microplus
GEFA	Rhipicephalus microplus
GEFB	Cancer borealis
GEFC	Thamnodynastes strigatus
GEFD	Cephus cinctus
GEFE	Philodryas olfersii
GEFF	Pocillopora damicornis
GEFG	Cephus cinctus
GEFH	Hyalomma excavatum
GEFI	Rhipicephalus appendiculatus
GEFJ	Rhipicephalus appendiculatus
GEFK	Erythrolamprus miliaris
GEFL	Oxyrhopus guibei
GEFM	Ixodes ricinus
GEFN	Palaemon argentinus
